相模大野,139.437885,35.5322
鶴間,139.45064,35.490570000000005
中央林間,139.4441,35.508005
東林間,139.43902500000002,35.5201925
南林間,139.448005,35.495599999999996
湘南台,139.46647000000002,35.396545
長後,139.465325,35.41225
藤沢,139.48712,35.338595
鵠沼海岸,139.47122000000002,35.320750000000004
本鵠沼,139.47529,35.331035
桜ヶ丘,139.46573999999998,35.45053
大和,139.46147000000002,35.469845
六会日大前,139.47072,35.38376
藤沢本町,139.47584,35.34821
善行,139.473265,35.36259
片瀬江ノ島,139.482925,35.309309999999996
高座渋谷,139.46471,35.432145
代々木八幡,139.6890442857143,35.669715714285715
喜多見,139.58674333333332,35.63648666666667
豪徳寺,139.64699666666667,35.65370333333333
下北沢,139.667345,35.661445
南新宿,139.69871666666666,35.68361000000001
千歳船橋,139.62453,35.64767500000001
参宮橋,139.69358499999998,35.678605000000005
祖師ヶ谷大蔵,139.609795,35.643265
梅ヶ丘,139.65355,35.65602
新宿,139.69966666666667,35.69124
世田谷代田,139.66160000000002,35.658355
東北沢,139.67304000000001,35.665440000000004
経堂,139.6370825,35.6513075
成城学園前,139.59908000000001,35.640135
代々木上原,139.6796325,35.6688975
町田,139.44500250000002,35.543845000000005
狛江,139.577384,35.63225
読売ランド前,139.52804,35.614734999999996
生田,139.5418,35.614940000000004
和泉多摩川,139.57371999999998,35.627415
百合ヶ丘,139.51608,35.609025
柿生,139.49755,35.589569999999995
玉川学園前,139.46344,35.563509999999994
相模大野,139.437885,35.5322
小田急相模原,139.423025,35.515555
登戸,139.5693925,35.6208825
相武台前,139.408545,35.499359999999996
向ヶ丘遊園,139.56461000000002,35.61728
鶴川,139.48182500000001,35.583110000000005
新百合ヶ丘,139.507475,35.603705
小田原,139.15543,35.256355
海老名,139.3910975,35.4529475
愛甲石田,139.344155,35.417770000000004
新松田,139.13945,35.34461
足柄,139.154505,35.271770000000004
座間,139.39988499999998,35.48099
栢山,139.142575,35.310649999999995
厚木,139.37796333333333,35.44307666666666
本厚木,139.364375,35.43921
秦野,139.22608000000002,35.37007
鶴巻温泉,139.277135,35.38055249999999
開成,139.13581,35.326495
伊勢原,139.313795,35.39609
富水,139.14516,35.29677
渋沢,139.1845475,35.374055
東海大学前,139.27094,35.372915000000006
螢田,139.151955,35.28507
五月台,139.493385,35.600229999999996
新百合ヶ丘,139.507475,35.603705
唐木田,139.411675,35.616565
小田急多摩センター,139.424375,35.62493
黒川,139.47075,35.6131375
栗平,139.481295,35.60575
はるひ野,139.46498,35.61841
小田急永山,139.4481325,35.6298975
